ED_COUNTER,ED_AF3, ED_F7, ED_F3, ED_FC5, ED_T7,ED_P7, ED_O1, ED_O2, ED_P8, ED_T8, ED_FC6, ED_F4,ED_F8, ED_AF4,mix1,mix2
-1.070,"4,528.2050","4,087.6922","4,280.5127","4,195.8973","4,585.6409","4,083.0768","4,079.4871","4,279.4871","4,630.7691","4,277.4358","4,574.8717","4,402.0512","4,557.4358","4,393.3332",134.872,
-1.063,"4,519.9999","4,077.4358","4,275.3845","4,198.4614","4,572.8204","4,065.1281","4,073.8461","4,274.3589","4,626.1537","4,269.7435","4,569.7435","4,396.9230","4,546.6666","4,386.1537",133.846,
-1.055,"4,507.6922","4,062.5640","4,265.1281","4,199.9999","4,559.9999","4,043.0768","4,067.1794","4,266.6666","4,617.4358","4,253.3332","4,558.4614","4,386.1537","4,531.2819","4,373.3332",134.359,
-1.047,"4,519.9999","4,075.3845","4,270.7691","4,196.4102","4,571.7948","4,058.9743","4,077.4358","4,283.5896","4,621.0255","4,254.3589","4,567.1794","4,396.4101","4,538.4614","4,382.5640",137.436,
-1.039,"4,521.5384","4,074.8717","4,273.3332","4,197.9486","4,570.7691","4,073.3332","4,077.9486","4,277.9486","4,610.2563","4,254.3589","4,567.1794","4,395.3845","4,537.9486","4,382.0512",139.487,
-1.031,"4,513.8460","4,070.2563","4,272.3076","4,199.4871","4,573.3332","4,077.9486","4,078.9743","4,261.0255","4,606.1537","4,260.5127","4,564.1025","4,388.2050","4,537.4358","4,377.4358",136.410,
-1.023,"4,503.0768","4,065.6409","4,259.9999","4,199.4871","4,578.4614","4,074.8717","4,080.5127","4,254.8717","4,607.1794","4,254.8717","4,552.8204","4,379.4871","4,527.6922","4,368.2050",134.872,
-1.016,"4,501.5384","4,064.6153","4,252.8204","4,198.9743","4,581.0255","4,067.1794","4,081.5384","4,259.4871","4,614.8717","4,243.5896","4,547.6922","4,378.4614","4,521.5384","4,362.5640",138.974,
-1.008,"4,513.3332","4,073.8461","4,266.1537","4,195.3845","4,586.1537","4,071.7948","4,086.6666","4,276.9230","4,636.9230","4,256.4102","4,567.1794","4,391.7948","4,541.5384","4,373.8460",139.487,
-1.000,"4,510.7691","4,075.3845","4,267.1794","4,196.9230","4,579.9999","4,076.4102","4,084.1025","4,281.5384","4,642.0512","4,271.2819","4,573.8460","4,392.8204","4,550.2563","4,379.9999",130.769,
-0.992,"4,510.7691","4,079.9999","4,266.1537","4,199.9999","4,573.8460","4,073.8461","4,075.8973","4,272.8204","4,632.8204","4,277.4358","4,566.6666","4,394.3589","4,552.3076","4,385.1281",125.641,
-0.984,"4,520.5127","4,085.6409","4,274.8717","4,199.9999","4,572.3076","4,067.6922","4,067.6922","4,267.1794","4,625.1281","4,277.4358","4,569.2307","4,399.4871","4,554.8717","4,390.2563",130.256,
-0.977,"4,531.2819","4,093.8461","4,284.6153","4,198.4614","4,591.2819","4,075.3845","4,073.3332","4,274.3589","4,629.7435","4,284.6153","4,582.5640","4,404.1025","4,557.4358","4,397.9486",133.333,
-0.969,"4,534.8717","4,098.9743","4,285.1281","4,198.4614","4,611.2819","4,079.9999","4,081.5384","4,277.4358","4,631.2819","4,286.1537","4,583.0768","4,404.1025","4,561.5383","4,397.9486",136.923,
-0.961,"4,514.3589","4,078.4614","4,267.1794","4,200.5127","4,582.0512","4,061.5384","4,071.2820","4,257.9486","4,606.6666","4,255.3845","4,558.9742","4,384.6153","4,545.6409","4,374.3589",140.000,
-0.953,"4,508.2050","4,075.3845","4,268.7178","4,198.9743","4,569.7435","4,071.7948","4,079.9999","4,265.1281","4,610.2563","4,245.1281","4,562.5640","4,384.1025","4,539.9999","4,375.3845",132.821,
-0.945,"4,507.1794","4,076.9230","4,266.6666","4,200.5127","4,586.1537","4,082.5640","4,090.2563","4,280.5127","4,632.8204","4,260.5127","4,570.2563","4,387.6922","4,540.5127","4,381.0255",126.154,
-0.938,"4,498.4614","4,065.6409","4,251.2819","4,201.0255","4,576.9230","4,067.1794","4,082.5640","4,273.3332","4,628.7178","4,267.1794","4,557.4358","4,377.4358","4,533.8460","4,367.6922",130.769,
-0.930,"4,510.2563","4,076.4102","4,265.1281","4,196.9230","4,572.8204","4,073.3332","4,086.6666","4,274.8717","4,622.0512","4,268.2050","4,564.1025","4,389.2307","4,543.5896","4,377.9486",132.308,
-0.922,"4,501.0255","4,070.7691","4,259.4871","4,195.8973","4,574.8717","4,067.6922","4,076.4102","4,263.0768","4,606.6666","4,236.4102","4,552.3076","4,386.6666","4,531.7948","4,372.3076",128.718,
-0.914,"4,494.8717","4,065.6409","4,248.2050","4,197.4358","4,575.8973","4,057.9486","4,069.2307","4,258.9743","4,612.8204","4,240.5127","4,549.7435","4,383.0768","4,528.7178","4,365.6409",129.231,
-0.906,"4,517.4358","4,086.1537","4,267.1794","4,200.5127","4,576.9230","4,071.2820","4,079.4871","4,279.4871","4,637.4358","4,280.5127","4,580.5127","4,403.0768","4,555.3845","4,390.7691",126.667,
-0.898,"4,525.1281","4,089.7435","4,276.4102","4,201.5384","4,583.0768","4,076.4102","4,077.4358","4,280.5127","4,630.2563","4,271.7948","4,580.5127","4,408.7178","4,557.9486","4,400.5127",124.615,
-0.891,"4,526.6666","4,086.6666","4,277.9486","4,199.4871","4,602.5640","4,075.8973","4,075.3845","4,275.8973","4,620.5127","4,266.1537","4,570.7691","4,409.2307","4,551.2819","4,401.5384",125.128,
-0.883,"4,514.3589","4,074.8717","4,267.1794","4,201.5384","4,582.5640","4,058.4614","4,068.2050","4,264.1025","4,608.2050","4,264.1025","4,558.9742","4,392.8204","4,536.4101","4,385.6409",128.718,
-0.875,"4,502.0512","4,069.7435","4,258.4614","4,199.9999","4,564.1025","4,051.7948","4,066.6666","4,258.9743","4,599.4871","4,246.6666","4,550.7691","4,383.0768","4,525.1281","4,371.7948",130.256,
-0.867,"4,508.2050","4,078.9743","4,264.1025","4,194.8717","4,586.6666","4,072.3076","4,079.4871","4,271.2819","4,609.7435","4,253.3332","4,565.1281","4,395.8973","4,536.9230","4,379.9999",128.205,
-0.859,"4,501.5384","4,071.2820","4,256.4102","4,199.4871","4,586.1537","4,074.8717","4,081.5384","4,270.2563","4,609.2307","4,252.3076","4,566.1537","4,391.2819","4,537.4358","4,376.4101",125.128,
-0.852,"4,503.0768","4,077.4358","4,259.4871","4,201.0255","4,566.6666","4,073.3332","4,083.5896","4,273.3332","4,619.9999","4,250.2563","4,567.1794","4,392.3076","4,539.9999","4,378.9743",124.103,
-0.844,"4,505.6409","4,085.1281","4,262.0512","4,197.4358","4,556.4101","4,069.2307","4,079.9999","4,275.3845","4,634.3589","4,264.6153","4,567.6922","4,392.8204","4,541.0255","4,378.4614",127.180,
-0.836,"4,501.0255","4,078.9743","4,255.8973","4,196.9230","4,566.6666","4,058.4614","4,072.8204","4,273.3332","4,632.8204","4,275.8973","4,564.1025","4,380.5127","4,535.3845","4,365.1281",135.897,
-0.828,"4,506.6666","4,077.4358","4,256.9230","4,196.4102","4,576.9230","4,054.8717","4,069.2307","4,279.4871","4,624.1025","4,267.6922","4,563.0768","4,379.4871","4,534.3589","4,363.0768",143.590,
-0.820,"4,500.5127","4,069.2307","4,248.7178","4,196.9230","4,562.0512","4,049.7435","4,057.9486","4,266.1537","4,604.6153","4,242.5640","4,546.6666","4,376.9230","4,522.0512","4,356.4101",144.103,
-0.813,"4,502.0512","4,075.8973","4,253.8460","4,198.9743","4,572.3076","4,054.8717","4,061.0255","4,258.4614","4,606.6666","4,243.0768","4,548.2050","4,383.0768","4,528.2050","4,364.6153",137.436,
-0.805,"4,512.8204","4,085.6409","4,263.5896","4,201.0255","4,578.4614","4,058.9743","4,067.1794","4,263.0768","4,614.8717","4,250.7691","4,556.4101","4,392.3076","4,535.8973","4,376.9230",135.897,
-0.797,"4,521.0255","4,087.6922","4,262.5640","4,198.9743","4,557.4358","4,060.5127","4,071.7948","4,266.6666","4,610.2563","4,252.3076","4,558.9742","4,396.4101","4,532.3076","4,378.4614",142.564,
-0.789,"4,519.4871","4,083.0768","4,258.4614","4,193.8461","4,558.4614","4,063.0768","4,076.9230","4,266.1537","4,603.0768","4,250.2563","4,560.5127","4,391.2819","4,527.1794","4,370.7691",148.718,
-0.781,"4,491.7948","4,055.3845","4,238.9743","4,195.8973","4,554.8717","4,053.3332","4,063.0768","4,247.1794","4,586.1537","4,217.4358","4,533.8460","4,368.2050","4,502.0512","4,343.0768",148.718,
-0.773,"4,491.2819","4,057.9486","4,239.9999","4,198.9743","4,555.8973","4,067.6922","4,069.2307","4,259.9999","4,599.4871","4,218.9743","4,531.2819","4,373.8460","4,507.6922","4,347.1794",144.103,
-0.766,"4,505.1281","4,079.9999","4,249.7435","4,198.9743","4,572.3076","4,082.0512","4,086.1537","4,281.5384","4,623.0768","4,257.4358","4,554.8717","4,385.1281","4,530.2563","4,364.1025",141.026,
-0.758,"4,501.5384","4,080.5127","4,247.6922","4,197.9486","4,576.4101","4,074.3589","4,081.5384","4,272.3076","4,619.9999","4,272.8204","4,561.0255","4,375.3845","4,528.7178","4,357.4358",144.103,
-0.750,"4,506.1537","4,075.8973","4,253.8460","4,198.4614","4,565.1281","4,073.8461","4,072.8204","4,266.1537","4,610.7691","4,266.1537","4,558.4614","4,376.9230","4,527.6922","4,357.4358",148.718,
-0.742,"4,497.4358","4,062.5640","4,244.1025","4,202.0512","4,548.7178","4,059.4871","4,061.0255","4,258.9743","4,599.9999","4,244.1025","4,544.6153","4,371.7948","4,520.5127","4,351.2819",146.154,
-0.734,"4,499.4871","4,065.1281","4,244.1025","4,198.9743","4,572.8204","4,050.7691","4,064.1025","4,264.6153","4,611.7948","4,246.6666","4,554.3589","4,374.8717","4,530.2563","4,358.4614",141.026,
-0.727,"4,509.2307","4,072.8204","4,250.7691","4,194.8717","4,582.0512","4,055.3845","4,068.2050","4,277.4358","4,622.0512","4,257.9486","4,567.1794","4,378.9743","4,539.4871","4,366.6666",142.564,
-0.719,"4,501.5384","4,066.1537","4,242.0512","4,196.9230","4,543.0768","4,060.5127","4,064.6153","4,272.8204","4,608.7178","4,248.7178","4,549.2307","4,368.7178","4,525.1281","4,355.8973",145.641,
-0.711,"4,514.3589","4,082.0512","4,252.8204","4,198.4614","4,551.7948","4,071.2820","4,068.7178","4,274.8717","4,615.3845","4,255.3845","4,555.8973","4,385.6409","4,538.4614","4,373.3332",141.026,
-0.703,"4,526.6666","4,086.6666","4,265.1281","4,201.0255","4,578.4614","4,061.5384","4,062.0512","4,271.2819","4,614.8717","4,250.2563","4,565.6409","4,397.4358","4,550.2563","4,387.1794",139.487,
-0.695,"4,529.7435","4,081.5384","4,269.7435","4,198.9743","4,578.9742","4,062.0512","4,062.0512","4,265.1281","4,604.1025","4,242.0512","4,561.0255","4,391.7948","4,543.5896","4,382.5640",147.179,
-0.688,"4,534.3589","4,089.2307","4,272.8204","4,193.8461","4,570.2563","4,072.8204","4,068.7178","4,265.1281","4,608.7178","4,259.4871","4,563.0768","4,395.3845","4,543.5896","4,385.6409",148.718,
-0.680,"4,519.9999","4,081.5384","4,257.4358","4,195.8973","4,563.0768","4,059.4871","4,060.5127","4,255.8973","4,600.5127","4,262.0512","4,553.8460","4,388.7178","4,533.3332","4,375.8973",144.103,
-0.672,"4,508.7178","4,076.4102","4,249.2307","4,198.4614","4,576.4101","4,060.5127","4,063.5896","4,256.4102","4,597.9486","4,254.3589","4,547.1794","4,379.4871","4,529.2307","4,366.1537",142.564,
-0.664,"4,503.5896","4,074.8717","4,248.2050","4,198.9743","4,565.6409","4,070.2563","4,069.2307","4,262.5640","4,606.6666","4,247.1794","4,545.6409","4,373.3332","4,529.2307","4,363.0768",140.513,
-0.656,"4,512.8204","4,079.4871","4,252.8204","4,198.4614","4,551.2819","4,070.2563","4,067.6922","4,271.2819","4,616.4101","4,248.7178","4,552.3076","4,382.5640","4,533.8460","4,371.7948",141.026,
-0.648,"4,529.2307","4,090.2563","4,262.5640","4,197.4358","4,576.4101","4,076.4102","4,071.2820","4,279.9999","4,621.5383","4,264.6153","4,567.1794","4,397.9486","4,548.7178","4,384.1025",145.128,
-0.641,"4,510.2563","4,073.8461","4,249.2307","4,197.4358","4,583.0768","4,075.3845","4,067.1794","4,264.1025","4,609.2307","4,256.4102","4,557.4358","4,384.1025","4,541.5384","4,370.2563",140.000,
-0.633,"4,495.8973","4,066.1537","4,242.5640","4,198.4614","4,570.7691","4,072.8204","4,067.6922","4,257.4358","4,615.3845","4,248.7178","4,551.7948","4,376.9230","4,537.9486","4,366.6666",129.231,
-0.625,"4,504.6153","4,075.8973","4,250.2563","4,201.0255","4,575.3845","4,072.8204","4,074.3589","4,265.1281","4,626.1537","4,265.6409","4,569.7435","4,387.1794","4,549.7435","4,380.5127",124.103,
-0.617,"4,512.8204","4,079.9999","4,251.2819","4,200.5127","4,590.2563","4,078.4614","4,077.4358","4,271.7948","4,625.1281","4,284.1025","4,582.5640","4,392.3076","4,558.4614","4,385.6409",127.179,
-0.609,"4,512.8204","4,082.0512","4,248.2050","4,197.9486","4,595.3845","4,084.1025","4,074.8717","4,278.4614","4,627.1794","4,282.0512","4,574.3589","4,391.7948","4,554.3589","4,383.0768",129.744,
-0.602,"4,503.5896","4,077.4358","4,241.5384","4,198.9743","4,583.0768","4,065.6409","4,063.5896","4,265.1281","4,615.3845","4,248.2050","4,553.3332","4,380.5127","4,536.4101","4,371.7948",131.795,
-0.594,"4,516.9230","4,088.2050","4,257.4358","4,199.4871","4,583.0768","4,054.8717","4,065.6409","4,262.0512","4,612.3076","4,242.5640","4,565.1281","4,391.7948","4,543.5896","4,383.5896",133.333,
-0.586,"4,533.8460","4,102.0512","4,275.3845","4,198.4614","4,584.6153","4,062.5640","4,069.2307","4,272.3076","4,619.9999","4,266.6666","4,578.9742","4,410.7691","4,556.9230","4,402.5640",131.282,
-0.578,"4,533.3332","4,099.4871","4,276.4102","4,196.9230","4,577.4358","4,074.8717","4,066.6666","4,274.8717","4,626.6666","4,273.3332","4,572.3076","4,412.8204","4,555.3845","4,404.6153",128.718,
-0.570,"4,535.3845","4,093.8461","4,281.5384","4,196.4102","4,577.9486","4,084.1025","4,073.8461","4,278.9743","4,635.3845","4,273.8460","4,581.5383","4,422.0512","4,563.0768","4,410.2563",125.128,
-0.563,"4,521.0255","4,074.8717","4,272.3076","4,201.0255","4,561.0255","4,070.7691","4,072.3076","4,267.1794","4,623.5896","4,266.1537","4,577.9486","4,411.7948","4,555.3845","4,395.8973",125.128,
-0.555,"4,511.7948","4,074.3589","4,263.0768","4,203.0768","4,553.3332","4,064.6153","4,071.7948","4,261.0255","4,617.4358","4,273.8460","4,571.7948","4,395.8973","4,547.6922","4,384.1025",127.692,
-0.547,"4,519.9999","4,084.6153","4,262.5640","4,198.4614","4,572.3076","4,072.8204","4,072.8204","4,265.6409","4,618.4614","4,275.8973","4,573.3332","4,395.3845","4,548.7178","4,389.2307",130.769,
-0.539,"4,519.4871","4,080.5127","4,256.9230","4,196.4102","4,583.0768","4,072.3076","4,070.2563","4,257.9486","4,607.1794","4,250.2563","4,561.5383","4,393.3332","4,538.9742","4,385.1281",134.359,
-0.531,"4,522.5640","4,088.7178","4,263.0768","4,197.9486","4,588.7178","4,074.8717","4,077.9486","4,259.9999","4,614.3589","4,248.7178","4,564.6153","4,397.4358","4,544.6153","4,390.7691",131.795,
-0.523,"4,517.4358","4,083.5896","4,259.9999","4,202.0512","4,580.5127","4,065.6409","4,069.2307","4,256.4102","4,613.8460","4,251.2819","4,564.1025","4,393.3332","4,546.6666","4,388.7178",128.718,
-0.516,"4,515.8973","4,075.3845","4,256.4102","4,200.5127","4,578.9742","4,058.4614","4,057.4358","4,250.2563","4,606.1537","4,247.1794","4,560.5127","4,391.2819","4,541.5384","4,386.6666",129.231,
-0.508,"4,526.1537","4,088.7178","4,264.1025","4,196.4102","4,587.6922","4,066.6666","4,066.1537","4,261.5384","4,622.0512","4,257.9486","4,568.2050","4,397.4358","4,546.6666","4,395.8973",130.256,
-0.500,"4,517.4358","4,085.6409","4,254.8717","4,197.9486","4,572.8204","4,067.6922","4,070.2563","4,266.6666","4,622.5640","4,253.8460","4,552.8204","4,388.2050","4,538.4614","4,386.6666",130.769,
-0.492,"4,514.8717","4,076.9230","4,254.3589","4,199.4871","4,562.0512","4,072.8204","4,067.1794","4,259.4871","4,607.1794","4,239.4871","4,543.0768","4,387.6922","4,531.7948","4,381.5384",133.333,
-0.484,"4,516.9230","4,078.4614","4,260.5127","4,200.5127","4,570.7691","4,070.2563","4,062.0512","4,248.2050","4,600.5127","4,245.1281","4,557.9486","4,393.8460","4,537.9486","4,387.6922",129.231,
-0.477,"4,523.0768","4,089.2307","4,265.1281","4,198.9743","4,586.1537","4,069.2307","4,069.7435","4,258.9743","4,617.9486","4,271.2819","4,576.9230","4,402.5640","4,554.3589","4,399.4871",123.590,
-0.469,"4,529.2307","4,090.2563","4,264.6153","4,197.4358","4,582.5640","4,070.2563","4,077.4358","4,276.4102","4,631.7948","4,275.8973","4,576.4101","4,409.2307","4,560.5127","4,402.0512",127.180,
-0.461,"4,507.6922","4,072.3076","4,246.6666","4,199.9999","4,564.6153","4,053.3332","4,065.6409","4,262.5640","4,611.2819","4,246.6666","4,555.3845","4,392.3076","4,538.9742","4,378.9743",128.718,
-0.453,"4,503.5896","4,082.5640","4,253.8460","4,201.5384","4,587.1794","4,058.9743","4,070.2563","4,264.6153","4,611.7948","4,253.3332","4,561.5383","4,393.3332","4,542.0512","4,381.5384",122.051,
-0.445,"4,510.2563","4,085.1281","4,259.9999","4,202.0512","4,583.5896","4,067.1794","4,074.8717","4,269.7435","4,620.5127","4,264.1025","4,564.1025","4,398.4614","4,547.6922","4,388.7178",121.539,
-0.438,"4,509.2307","4,070.7691","4,250.2563","4,199.4871","4,546.6666","4,061.0255","4,065.1281","4,258.4614","4,614.3589","4,251.7948","4,554.3589","4,387.6922","4,537.4358","4,376.9230",132.308,
-0.430,"4,518.4614","4,079.9999","4,256.9230","4,197.4358","4,565.1281","4,068.2050","4,063.5896","4,266.1537","4,621.0255","4,265.1281","4,562.0512","4,394.3589","4,546.1537","4,383.5896",134.872,
-0.422,"4,505.6409","4,068.2050","4,245.6409","4,200.5127","4,581.5383","4,063.5896","4,057.4358","4,257.9486","4,606.1537","4,249.2307","4,544.6153","4,387.1794","4,533.3332","4,373.3332",132.308,
-0.414,"4,495.3845","4,054.8717","4,234.8717","4,199.4871","4,568.7178","4,061.0255","4,061.0255","4,239.4871","4,585.6409","4,221.5384","4,531.7948","4,373.3332","4,515.8973","4,360.5127",134.872,
-0.406,"4,502.5640","4,059.9999","4,238.9743","4,196.4102","4,565.1281","4,057.9486","4,062.0512","4,240.5127","4,595.3845","4,231.2819","4,541.5384","4,370.2563","4,514.3589","4,360.5127",142.051,
-0.398,"4,505.1281","4,063.0768","4,241.0255","4,197.4358","4,573.8460","4,049.2307","4,055.8973","4,247.6922","4,608.7178","4,245.6409","4,542.5640","4,374.3589","4,515.3845","4,361.0255",144.103,
-0.391,"4,513.3332","4,069.2307","4,251.2819","4,198.4614","4,575.3845","4,058.9743","4,066.1537","4,256.4102","4,611.2819","4,253.3332","4,550.2563","4,392.8204","4,536.9230","4,379.9999",133.333,
-0.383,"4,509.7435","4,061.5384","4,250.2563","4,203.0768","4,549.7435","4,062.0512","4,067.6922","4,252.3076","4,606.1537","4,243.5896","4,552.3076","4,397.4358","4,545.1281","4,385.6409",124.103,
-0.375,"4,514.8717","4,067.1794","4,254.3589","4,204.1025","4,561.5383","4,062.5640","4,068.7178","4,255.8973","4,618.4614","4,249.2307","4,552.3076","4,399.4871","4,544.6153","4,384.1025",130.769,
-0.367,"4,528.2050","4,087.1794","4,270.2563","4,199.9999","4,602.5640","4,070.7691","4,076.9230","4,269.2307","4,626.1537","4,263.5896","4,563.0768","4,410.7691","4,550.2563","4,395.3845",132.821,
-0.359,"4,521.0255","4,081.5384","4,266.1537","4,198.9743","4,599.4871","4,073.8461","4,071.2820","4,268.7178","4,613.3332","4,251.7948","4,562.0512","4,407.1794","4,546.6666","4,396.9230",124.103,
-0.352,"4,512.3076","4,070.7691","4,250.7691","4,198.9743","4,578.9742","4,066.6666","4,061.5384","4,264.1025","4,617.9486","4,245.1281","4,551.2819","4,398.9743","4,543.5896","4,389.2307",123.077,
-0.344,"4,503.5896","4,064.1025","4,238.4614","4,199.4871","4,570.2563","4,041.0255","4,053.8461","4,247.1794","4,612.3076","4,243.0768","4,542.0512","4,385.6409","4,533.3332","4,372.8204",130.769,
-0.336,"4,512.8204","4,072.8204","4,249.2307","4,199.9999","4,574.3589","4,047.1794","4,060.5127","4,242.5640","4,598.9742","4,248.2050","4,559.4871","4,392.3076","4,537.9486","4,383.0768",129.744,
-0.328,"4,529.2307","4,082.5640","4,264.6153","4,199.4871","4,581.0255","4,075.8973","4,067.6922","4,258.4614","4,604.6153","4,255.3845","4,573.3332","4,407.6922","4,550.7691","4,399.9999",129.231,
-0.320,"4,517.9486","4,069.7435","4,253.3332","4,199.4871","4,580.5127","4,068.7178","4,058.9743","4,254.8717","4,610.2563","4,256.9230","4,557.4358","4,394.8717","4,541.5384","4,384.6153",133.333,
-0.313,"4,514.8717","4,072.3076","4,254.3589","4,200.5127","4,583.0768","4,063.0768","4,064.1025","4,256.4102","4,619.9999","4,272.3076","4,561.5383","4,396.9230","4,546.1537","4,385.6409",129.231,
-0.305,"4,521.5384","4,078.4614","4,261.0255","4,203.5896","4,573.8460","4,067.1794","4,073.8461","4,266.1537","4,617.9486","4,266.6666","4,566.1537","4,408.2050","4,552.3076","4,398.4614",123.077,
-0.297,"4,521.5384","4,075.8973","4,258.4614","4,199.4871","4,579.4871","4,072.8204","4,074.8717","4,270.7691","4,613.8460","4,248.2050","4,558.9742","4,404.6153","4,546.1537","4,394.3589",127.180,
-0.289,"4,516.4101","4,072.8204","4,255.3845","4,192.8204","4,596.4101","4,077.4358","4,074.8717","4,268.2050","4,620.5127","4,250.7691","4,561.5383","4,397.9486","4,540.5127","4,385.6409",130.769,
-0.281,"4,498.9742","4,055.3845","4,243.0768","4,197.4358","4,574.3589","4,057.4358","4,067.1794","4,252.8204","4,610.7691","4,245.6409","4,541.0255","4,382.5640","4,522.0512","4,368.7178",130.256,
-0.273,"4,502.5640","4,060.5127","4,245.1281","4,202.0512","4,566.6666","4,052.3076","4,067.6922","4,252.3076","4,609.7435","4,243.5896","4,534.3589","4,384.6153","4,522.0512","4,371.2819",131.282,
-0.266,"4,519.9999","4,082.5640","4,254.3589","4,201.0255","4,591.2819","4,071.7948","4,070.2563","4,262.5640","4,621.5383","4,263.5896","4,561.0255","4,398.9743","4,546.1537","4,388.7178",131.282,
-0.258,"4,522.0512","4,085.6409","4,252.3076","4,200.5127","4,595.8973","4,073.8461","4,066.6666","4,270.7691","4,625.6409","4,279.4871","4,573.3332","4,403.5896","4,559.4871","4,395.3845",126.667,
-0.250,"4,521.0255","4,078.4614","4,249.7435","4,198.4614","4,588.7178","4,066.1537","4,066.6666","4,271.7948","4,625.1281","4,278.4614","4,571.2819","4,405.6409","4,563.0768","4,394.8717",126.154,
-0.242,"4,512.3076","4,067.6922","4,238.9743","4,196.9230","4,586.1537","4,058.9743","4,058.4614","4,252.3076","4,610.7691","4,261.5384","4,567.1794","4,396.4101","4,553.3332","4,382.5640",129.744,
-0.234,"4,518.4614","4,076.9230","4,248.2050","4,197.4358","4,597.4358","4,064.6153","4,059.4871","4,252.3076","4,615.3845","4,263.5896","4,574.3589","4,401.5384","4,555.3845","4,388.7178",129.744,
-0.227,"4,531.2819","4,087.6922","4,264.6153","4,200.5127","4,586.1537","4,067.1794","4,067.1794","4,264.6153","4,621.5383","4,272.8204","4,578.4614","4,413.3332","4,564.1025","4,402.5640",128.718,
-0.219,"4,528.7178","4,077.9486","4,254.8717","4,202.0512","4,562.5640","4,058.4614","4,066.1537","4,259.4871","4,610.2563","4,263.0768","4,574.8717","4,409.7435","4,562.0512","4,396.9230",131.795,
-0.211,"4,529.7435","4,079.9999","4,252.8204","4,198.9743","4,588.7178","4,066.6666","4,071.7948","4,268.7178","4,623.5896","4,279.9999","4,583.5896","4,417.4358","4,570.2563","4,402.0512",127.692,
-0.203,"4,523.5896","4,082.0512","4,252.8204","4,199.4871","4,610.7691","4,074.8717","4,068.2050","4,268.2050","4,628.7178","4,288.7178","4,579.4871","4,415.3845","4,566.6666","4,401.0255",122.564,
-0.195,"4,528.2050","4,089.7435","4,258.4614","4,198.9743","4,607.6922","4,078.9743","4,067.6922","4,255.3845","4,621.0255","4,267.6922","4,578.4614","4,416.4101","4,564.6153","4,403.0768",125.128,
-0.188,"4,531.7948","4,091.7948","4,263.5896","4,196.9230","4,598.9742","4,072.3076","4,067.6922","4,251.7948","4,615.8973","4,253.3332","4,574.8717","4,415.3845","4,561.0255","4,403.0768",128.718,
-0.180,"4,512.8204","4,070.7691","4,249.2307","4,196.4102","4,584.6153","4,061.5384","4,057.9486","4,248.7178","4,609.7435","4,254.3589","4,554.8717","4,394.8717","4,536.4101","4,380.5127",132.308,
-0.172,"4,517.4358","4,074.8717","4,252.3076","4,196.9230","4,589.7435","4,075.3845","4,066.6666","4,264.1025","4,621.5383","4,270.7691","4,565.6409","4,400.5127","4,542.5640","4,382.0512",135.385,
-0.164,"4,519.9999","4,080.5127","4,252.3076","4,199.9999","4,582.5640","4,072.8204","4,069.7435","4,268.2050","4,625.6409","4,266.1537","4,570.2563","4,406.6666","4,554.3589","4,388.2050",131.795,
-0.156,"4,510.7691","4,072.8204","4,243.5896","4,197.9486","4,580.5127","4,053.3332","4,057.9486","4,255.8973","4,618.4614","4,261.5384","4,560.5127","4,396.4101","4,547.1794","4,382.5640",128.205,
-0.148,"4,518.9742","4,074.3589","4,247.6922","4,193.8461","4,594.3589","4,052.3076","4,053.8461","4,252.8204","4,614.3589","4,271.2819","4,570.7691","4,397.4358","4,551.7948","4,386.1537",132.821,
-0.141,"4,528.7178","4,076.4102","4,254.3589","4,197.4358","4,581.5383","4,066.1537","4,058.9743","4,256.9230","4,611.7948","4,263.0768","4,576.4101","4,406.1537","4,562.5640","4,393.3332",135.385,
-0.133,"4,534.8717","4,087.1794","4,265.1281","4,201.0255","4,579.4871","4,079.9999","4,065.1281","4,266.1537","4,621.0255","4,265.1281","4,578.4614","4,416.9230","4,568.7178","4,404.6153",130.256,
-0.125,"4,522.5640","4,079.9999","4,254.8717","4,202.0512","4,588.7178","4,063.0768","4,052.8204","4,253.8460","4,614.8717","4,261.0255","4,570.2563","4,403.5896","4,546.6666","4,391.2819",131.282,
-0.117,"4,513.8460","4,069.2307","4,243.5896","4,199.9999","4,590.2563","4,050.7691","4,048.2050","4,245.6409","4,603.0768","4,251.7948","4,556.4101","4,391.7948","4,532.8204","4,374.3589",139.487,
-0.109,"4,526.6666","4,079.9999","4,253.3332","4,195.3845","4,588.2050","4,061.0255","4,056.4102","4,256.9230","4,605.6409","4,258.9743","4,553.8460","4,403.0768","4,546.6666","4,382.0512",144.615,
-0.102,"4,523.0768","4,078.4614","4,252.3076","4,196.9230","4,583.0768","4,059.9999","4,053.8461","4,252.8204","4,595.8973","4,250.7691","4,550.2563","4,398.9743","4,543.0768","4,377.9486",145.128,
-0.094,"4,518.4614","4,075.8973","4,244.6153","4,200.5127","4,600.5127","4,064.6153","4,055.8973","4,248.7178","4,596.9230","4,241.5384","4,557.4358","4,391.2819","4,539.9999","4,369.7435",148.718,
-0.086,"4,503.5896","4,066.6666","4,224.6153","4,197.4358","4,608.7178","4,012.8204","4,035.8973","4,231.7948","4,593.3332","4,234.8717","4,546.6666","4,374.3589","4,534.8717","4,349.2307",154.359,
